message,severity,attributes,tags,timestamp
"2026-03-13T17:57:26  INFO      httpx  HTTP Request: GET https://clob.polymarket.com/balance-allowance?asset_type=COLLATERAL&signature_type=0 ""HTTP/2 200 OK""",info,"{""level"":""info""}","{""project"":""9de30c9d-0a12-4d2c-817b-42f4979e026f"",""environment"":""96fedd1b-ef8e-4ab2-bee0-bbdfe9327e88"",""service"":""b8a4b737-5458-4c87-8c1b-a97142fef101"",""deployment"":""f91d0c14-87f0-48db-bc8f-bff42779f1b6"",""replica"":""17ea11fb-deea-4f32-b015-b4cba5f6c048""}",2026-03-13T17:57:26.096550800Z
2026-03-13T17:57:26  INFO      polymarket_client  get_margin: raw_balance=24125321 parsed_balance=24.125321 parsed_available=None,info,"{""level"":""info""}","{""project"":""9de30c9d-0a12-4d2c-817b-42f4979e026f"",""environment"":""96fedd1b-ef8e-4ab2-bee0-bbdfe9327e88"",""service"":""b8a4b737-5458-4c87-8c1b-a97142fef101"",""deployment"":""f91d0c14-87f0-48db-bc8f-bff42779f1b6"",""replica"":""17ea11fb-deea-4f32-b015-b4cba5f6c048""}",2026-03-13T17:57:26.096559499Z
2026-03-13T17:57:26  INFO      polymarket_client  wallet_usdc: USDC.e=$24.1253 native=$0.0000 total=$24.1253,info,"{""level"":""info""}","{""project"":""9de30c9d-0a12-4d2c-817b-42f4979e026f"",""environment"":""96fedd1b-ef8e-4ab2-bee0-bbdfe9327e88"",""service"":""b8a4b737-5458-4c87-8c1b-a97142fef101"",""deployment"":""f91d0c14-87f0-48db-bc8f-bff42779f1b6"",""replica"":""17ea11fb-deea-4f32-b015-b4cba5f6c048""}",2026-03-13T17:57:26.172087399Z
"2026-03-13T17:57:26  INFO      signals  LATE_CONVICTION: rem=2.6m post=0.983 dist=-157.3 micro_boost=1.5 → score_req relaxed to 0.5, edge relaxed to 0.006",info,"{""level"":""info""}","{""project"":""9de30c9d-0a12-4d2c-817b-42f4979e026f"",""environment"":""96fedd1b-ef8e-4ab2-bee0-bbdfe9327e88"",""service"":""b8a4b737-5458-4c87-8c1b-a97142fef101"",""deployment"":""f91d0c14-87f0-48db-bc8f-bff42779f1b6"",""replica"":""17ea11fb-deea-4f32-b015-b4cba5f6c048""}",2026-03-13T17:57:26.712281921Z
2026-03-13T17:57:26  INFO      signals  gate_eval: dir=DOWN primary=CLEAR edge=0.0297 req_edge=0.003 score=6.08 req_score=1.2 minutes_rem=2.6,info,"{""level"":""info""}","{""project"":""9de30c9d-0a12-4d2c-817b-42f4979e026f"",""environment"":""96fedd1b-ef8e-4ab2-bee0-bbdfe9327e88"",""service"":""b8a4b737-5458-4c87-8c1b-a97142fef101"",""deployment"":""f91d0c14-87f0-48db-bc8f-bff42779f1b6"",""replica"":""17ea11fb-deea-4f32-b015-b4cba5f6c048""}",2026-03-13T17:57:26.712286973Z
2026-03-13T17:57:26  INFO      signals  signal: score=-6.08 dir=DOWN postUp=0.0174 edge=0.0297 regime=high monster=False gates=CLEAR,info,"{""level"":""info""}","{""project"":""9de30c9d-0a12-4d2c-817b-42f4979e026f"",""environment"":""96fedd1b-ef8e-4ab2-bee0-bbdfe9327e88"",""service"":""b8a4b737-5458-4c87-8c1b-a97142fef101"",""deployment"":""f91d0c14-87f0-48db-bc8f-bff42779f1b6"",""replica"":""17ea11fb-deea-4f32-b015-b4cba5f6c048""}",2026-03-13T17:57:26.712292539Z
"2026-03-13T17:57:26  INFO      httpx  HTTP Request: GET https://data-api.polymarket.com/positions?user=0x7aba1f81034d418a4ded1613626ca7573fd85153 ""HTTP/1.1 200 OK""",info,"{""level"":""info""}","{""project"":""9de30c9d-0a12-4d2c-817b-42f4979e026f"",""environment"":""96fedd1b-ef8e-4ab2-bee0-bbdfe9327e88"",""service"":""b8a4b737-5458-4c87-8c1b-a97142fef101"",""deployment"":""f91d0c14-87f0-48db-bc8f-bff42779f1b6"",""replica"":""17ea11fb-deea-4f32-b015-b4cba5f6c048""}",2026-03-13T17:57:26.786227350Z
2026-03-13T17:57:26  INFO      sizing  sizing: negative edge (-0.0426) — skipping position,info,"{""level"":""info""}","{""project"":""9de30c9d-0a12-4d2c-817b-42f4979e026f"",""environment"":""96fedd1b-ef8e-4ab2-bee0-bbdfe9327e88"",""service"":""b8a4b737-5458-4c87-8c1b-a97142fef101"",""deployment"":""f91d0c14-87f0-48db-bc8f-bff42779f1b6"",""replica"":""17ea11fb-deea-4f32-b015-b4cba5f6c048""}",2026-03-13T17:57:26.828504143Z
2026-03-13T17:57:26  INFO      sizing  LOW_BAL_FLOOR: forced $5.75 (bal=$24.13 edge=0.0297 post=0.983),info,"{""level"":""info""}","{""project"":""9de30c9d-0a12-4d2c-817b-42f4979e026f"",""environment"":""96fedd1b-ef8e-4ab2-bee0-bbdfe9327e88"",""service"":""b8a4b737-5458-4c87-8c1b-a97142fef101"",""deployment"":""f91d0c14-87f0-48db-bc8f-bff42779f1b6"",""replica"":""17ea11fb-deea-4f32-b015-b4cba5f6c048""}",2026-03-13T17:57:26.828522456Z
2026-03-13T17:57:26  INFO      engine  ,info,"{""level"":""info""}","{""project"":""9de30c9d-0a12-4d2c-817b-42f4979e026f"",""environment"":""96fedd1b-ef8e-4ab2-bee0-bbdfe9327e88"",""service"":""b8a4b737-5458-4c87-8c1b-a97142fef101"",""deployment"":""f91d0c14-87f0-48db-bc8f-bff42779f1b6"",""replica"":""17ea11fb-deea-4f32-b015-b4cba5f6c048""}",2026-03-13T17:57:26.828530145Z
=== BTC 15m Quant Engine ===,info,"{""level"":""info""}","{""project"":""9de30c9d-0a12-4d2c-817b-42f4979e026f"",""environment"":""96fedd1b-ef8e-4ab2-bee0-bbdfe9327e88"",""service"":""b8a4b737-5458-4c87-8c1b-a97142fef101"",""deployment"":""f91d0c14-87f0-48db-bc8f-bff42779f1b6"",""replica"":""17ea11fb-deea-4f32-b015-b4cba5f6c048""}",2026-03-13T17:57:26.828536398Z
Position: FLAT,info,"{""level"":""info""}","{""project"":""9de30c9d-0a12-4d2c-817b-42f4979e026f"",""environment"":""96fedd1b-ef8e-4ab2-bee0-bbdfe9327e88"",""service"":""b8a4b737-5458-4c87-8c1b-a97142fef101"",""deployment"":""f91d0c14-87f0-48db-bc8f-bff42779f1b6"",""replica"":""17ea11fb-deea-4f32-b015-b4cba5f6c048""}",2026-03-13T17:57:26.828541452Z
now=1773424646 | window=1773423900-1773424800 | rem=2.6min,info,"{""level"":""info""}","{""project"":""9de30c9d-0a12-4d2c-817b-42f4979e026f"",""environment"":""96fedd1b-ef8e-4ab2-bee0-bbdfe9327e88"",""service"":""b8a4b737-5458-4c87-8c1b-a97142fef101"",""deployment"":""f91d0c14-87f0-48db-bc8f-bff42779f1b6"",""replica"":""17ea11fb-deea-4f32-b015-b4cba5f6c048""}",2026-03-13T17:57:26.828547045Z
Strike=71198.80 | Price=71041.47 | Dist=-157.3,info,"{""level"":""info""}","{""project"":""9de30c9d-0a12-4d2c-817b-42f4979e026f"",""environment"":""96fedd1b-ef8e-4ab2-bee0-bbdfe9327e88"",""service"":""b8a4b737-5458-4c87-8c1b-a97142fef101"",""deployment"":""f91d0c14-87f0-48db-bc8f-bff42779f1b6"",""replica"":""17ea11fb-deea-4f32-b015-b4cba5f6c048""}",2026-03-13T17:57:26.828552367Z
StrikeSource: binance_15m_open (locked=true),info,"{""level"":""info""}","{""project"":""9de30c9d-0a12-4d2c-817b-42f4979e026f"",""environment"":""96fedd1b-ef8e-4ab2-bee0-bbdfe9327e88"",""service"":""b8a4b737-5458-4c87-8c1b-a97142fef101"",""deployment"":""f91d0c14-87f0-48db-bc8f-bff42779f1b6"",""replica"":""17ea11fb-deea-4f32-b015-b4cba5f6c048""}",2026-03-13T17:57:26.828557836Z
Polymarket: https://polymarket.com/event/btc-updown-15m-1773423900,info,"{""level"":""info""}","{""project"":""9de30c9d-0a12-4d2c-817b-42f4979e026f"",""environment"":""96fedd1b-ef8e-4ab2-bee0-bbdfe9327e88"",""service"":""b8a4b737-5458-4c87-8c1b-a97142fef101"",""deployment"":""f91d0c14-87f0-48db-bc8f-bff42779f1b6"",""replica"":""17ea11fb-deea-4f32-b015-b4cba5f6c048""}",2026-03-13T17:57:26.828562698Z
Vol: ATR5m=228.0 Regime=high ExpMove=163.9 MinRem=2.6,info,"{""level"":""info""}","{""project"":""9de30c9d-0a12-4d2c-817b-42f4979e026f"",""environment"":""96fedd1b-ef8e-4ab2-bee0-bbdfe9327e88"",""service"":""b8a4b737-5458-4c87-8c1b-a97142fef101"",""deployment"":""f91d0c14-87f0-48db-bc8f-bff42779f1b6"",""replica"":""17ea11fb-deea-4f32-b015-b4cba5f6c048""}",2026-03-13T17:57:26.828568087Z
Bayesian: z=-0.9599 PostUp=0.0174 PostDown=0.9826,info,"{""level"":""info""}","{""project"":""9de30c9d-0a12-4d2c-817b-42f4979e026f"",""environment"":""96fedd1b-ef8e-4ab2-bee0-bbdfe9327e88"",""service"":""b8a4b737-5458-4c87-8c1b-a97142fef101"",""deployment"":""f91d0c14-87f0-48db-bc8f-bff42779f1b6"",""replica"":""17ea11fb-deea-4f32-b015-b4cba5f6c048""}",2026-03-13T17:57:26.828572808Z
Market: YES=0.06 NO=0.94,info,"{""level"":""info""}","{""project"":""9de30c9d-0a12-4d2c-817b-42f4979e026f"",""environment"":""96fedd1b-ef8e-4ab2-bee0-bbdfe9327e88"",""service"":""b8a4b737-5458-4c87-8c1b-a97142fef101"",""deployment"":""f91d0c14-87f0-48db-bc8f-bff42779f1b6"",""replica"":""17ea11fb-deea-4f32-b015-b4cba5f6c048""}",2026-03-13T17:57:26.828577575Z
Final: Up=0.0174 Down=0.9826,info,"{""level"":""info""}","{""project"":""9de30c9d-0a12-4d2c-817b-42f4979e026f"",""environment"":""96fedd1b-ef8e-4ab2-bee0-bbdfe9327e88"",""service"":""b8a4b737-5458-4c87-8c1b-a97142fef101"",""deployment"":""f91d0c14-87f0-48db-bc8f-bff42779f1b6"",""replica"":""17ea11fb-deea-4f32-b015-b4cba5f6c048""}",2026-03-13T17:57:26.828582755Z
Edge: 0.0297 (Min Req: 0.001),info,"{""level"":""info""}","{""project"":""9de30c9d-0a12-4d2c-817b-42f4979e026f"",""environment"":""96fedd1b-ef8e-4ab2-bee0-bbdfe9327e88"",""service"":""b8a4b737-5458-4c87-8c1b-a97142fef101"",""deployment"":""f91d0c14-87f0-48db-bc8f-bff42779f1b6"",""replica"":""17ea11fb-deea-4f32-b015-b4cba5f6c048""}",2026-03-13T17:57:26.828588028Z
SignedScore: -6.1 (-8.1) (Min Req: 1).,info,"{""level"":""info""}","{""project"":""9de30c9d-0a12-4d2c-817b-42f4979e026f"",""environment"":""96fedd1b-ef8e-4ab2-bee0-bbdfe9327e88"",""service"":""b8a4b737-5458-4c87-8c1b-a97142fef101"",""deployment"":""f91d0c14-87f0-48db-bc8f-bff42779f1b6"",""replica"":""17ea11fb-deea-4f32-b015-b4cba5f6c048""}",2026-03-13T17:57:26.828593087Z
ScoreDelta: -8.06270121617228,info,"{""level"":""info""}","{""project"":""9de30c9d-0a12-4d2c-817b-42f4979e026f"",""environment"":""96fedd1b-ef8e-4ab2-bee0-bbdfe9327e88"",""service"":""b8a4b737-5458-4c87-8c1b-a97142fef101"",""deployment"":""f91d0c14-87f0-48db-bc8f-bff42779f1b6"",""replica"":""17ea11fb-deea-4f32-b015-b4cba5f6c048""}",2026-03-13T17:57:26.828598295Z
PriceDelta: -28.660000000003492,info,"{""level"":""info""}","{""project"":""9de30c9d-0a12-4d2c-817b-42f4979e026f"",""environment"":""96fedd1b-ef8e-4ab2-bee0-bbdfe9327e88"",""service"":""b8a4b737-5458-4c87-8c1b-a97142fef101"",""deployment"":""f91d0c14-87f0-48db-bc8f-bff42779f1b6"",""replica"":""17ea11fb-deea-4f32-b015-b4cba5f6c048""}",2026-03-13T17:57:26.828603449Z
Balance: USDC=24.13,info,"{""level"":""info""}","{""project"":""9de30c9d-0a12-4d2c-817b-42f4979e026f"",""environment"":""96fedd1b-ef8e-4ab2-bee0-bbdfe9327e88"",""service"":""b8a4b737-5458-4c87-8c1b-a97142fef101"",""deployment"":""f91d0c14-87f0-48db-bc8f-bff42779f1b6"",""replica"":""17ea11fb-deea-4f32-b015-b4cba5f6c048""}",2026-03-13T17:57:26.828609701Z
TP: price=0.99 timeRiskLow=0.85 maxLoss=0.1,info,"{""level"":""info""}","{""project"":""9de30c9d-0a12-4d2c-817b-42f4979e026f"",""environment"":""96fedd1b-ef8e-4ab2-bee0-bbdfe9327e88"",""service"":""b8a4b737-5458-4c87-8c1b-a97142fef101"",""deployment"":""f91d0c14-87f0-48db-bc8f-bff42779f1b6"",""replica"":""17ea11fb-deea-4f32-b015-b4cba5f6c048""}",2026-03-13T17:57:26.828614367Z
Micro: cvdS=-1.0 | cvd=10 | obi=-0.6599 | vpinProxy=0.3382 | deepImb=0.3309 | macd=-1.0,info,"{""level"":""info""}","{""project"":""9de30c9d-0a12-4d2c-817b-42f4979e026f"",""environment"":""96fedd1b-ef8e-4ab2-bee0-bbdfe9327e88"",""service"":""b8a4b737-5458-4c87-8c1b-a97142fef101"",""deployment"":""f91d0c14-87f0-48db-bc8f-bff42779f1b6"",""replica"":""17ea11fb-deea-4f32-b015-b4cba5f6c048""}",2026-03-13T17:57:26.828618819Z
Sizing: 5.75 (Min Notional: 5.75).,info,"{""level"":""info""}","{""project"":""9de30c9d-0a12-4d2c-817b-42f4979e026f"",""environment"":""96fedd1b-ef8e-4ab2-bee0-bbdfe9327e88"",""service"":""b8a4b737-5458-4c87-8c1b-a97142fef101"",""deployment"":""f91d0c14-87f0-48db-bc8f-bff42779f1b6"",""replica"":""17ea11fb-deea-4f32-b015-b4cba5f6c048""}",2026-03-13T17:57:26.828623535Z
Decision: NO_TRADE | Exec=false | Mode=none | Exit=HOLD,info,"{""level"":""info""}","{""project"":""9de30c9d-0a12-4d2c-817b-42f4979e026f"",""environment"":""96fedd1b-ef8e-4ab2-bee0-bbdfe9327e88"",""service"":""b8a4b737-5458-4c87-8c1b-a97142fef101"",""deployment"":""f91d0c14-87f0-48db-bc8f-bff42779f1b6"",""replica"":""17ea11fb-deea-4f32-b015-b4cba5f6c048""}",2026-03-13T17:57:26.828628368Z
SkipGates: none,info,"{""level"":""info""}","{""project"":""9de30c9d-0a12-4d2c-817b-42f4979e026f"",""environment"":""96fedd1b-ef8e-4ab2-bee0-bbdfe9327e88"",""service"":""b8a4b737-5458-4c87-8c1b-a97142fef101"",""deployment"":""f91d0c14-87f0-48db-bc8f-bff42779f1b6"",""replica"":""17ea11fb-deea-4f32-b015-b4cba5f6c048""}",2026-03-13T17:57:26.828632834Z
REDEEM_READY_PREVIEW: 0,info,"{""level"":""info""}","{""project"":""9de30c9d-0a12-4d2c-817b-42f4979e026f"",""environment"":""96fedd1b-ef8e-4ab2-bee0-bbdfe9327e88"",""service"":""b8a4b737-5458-4c87-8c1b-a97142fef101"",""deployment"":""f91d0c14-87f0-48db-bc8f-bff42779f1b6"",""replica"":""17ea11fb-deea-4f32-b015-b4cba5f6c048""}",2026-03-13T17:57:26.828860158Z
RUNTIME: 1349ms,info,"{""level"":""info""}","{""project"":""9de30c9d-0a12-4d2c-817b-42f4979e026f"",""environment"":""96fedd1b-ef8e-4ab2-bee0-bbdfe9327e88"",""service"":""b8a4b737-5458-4c87-8c1b-a97142fef101"",""deployment"":""f91d0c14-87f0-48db-bc8f-bff42779f1b6"",""replica"":""17ea11fb-deea-4f32-b015-b4cba5f6c048""}",2026-03-13T17:57:26.828866352Z
,info,"{""level"":""info""}","{""project"":""9de30c9d-0a12-4d2c-817b-42f4979e026f"",""environment"":""96fedd1b-ef8e-4ab2-bee0-bbdfe9327e88"",""service"":""b8a4b737-5458-4c87-8c1b-a97142fef101"",""deployment"":""f91d0c14-87f0-48db-bc8f-bff42779f1b6"",""replica"":""17ea11fb-deea-4f32-b015-b4cba5f6c048""}",2026-03-13T17:57:26.828871325Z
2026-03-13T17:57:26  INFO      polymarket_client  wallet_usdc: USDC.e=$24.1253 native=$0.0000 total=$24.1253,info,"{""level"":""info""}","{""project"":""9de30c9d-0a12-4d2c-817b-42f4979e026f"",""environment"":""96fedd1b-ef8e-4ab2-bee0-bbdfe9327e88"",""service"":""b8a4b737-5458-4c87-8c1b-a97142fef101"",""deployment"":""f91d0c14-87f0-48db-bc8f-bff42779f1b6"",""replica"":""17ea11fb-deea-4f32-b015-b4cba5f6c048""}",2026-03-13T17:57:27.071215155Z
"2026-03-13T17:57:27  INFO      httpx  HTTP Request: GET https://clob.polymarket.com/balance-allowance?asset_type=COLLATERAL&signature_type=0 ""HTTP/2 200 OK""",info,"{""level"":""info""}","{""project"":""9de30c9d-0a12-4d2c-817b-42f4979e026f"",""environment"":""96fedd1b-ef8e-4ab2-bee0-bbdfe9327e88"",""service"":""b8a4b737-5458-4c87-8c1b-a97142fef101"",""deployment"":""f91d0c14-87f0-48db-bc8f-bff42779f1b6"",""replica"":""17ea11fb-deea-4f32-b015-b4cba5f6c048""}",2026-03-13T17:57:27.071220888Z
2026-03-13T17:57:27  INFO      polymarket_client  get_margin: raw_balance=24125321 parsed_balance=24.125321 parsed_available=None,info,"{""level"":""info""}","{""project"":""9de30c9d-0a12-4d2c-817b-42f4979e026f"",""environment"":""96fedd1b-ef8e-4ab2-bee0-bbdfe9327e88"",""service"":""b8a4b737-5458-4c87-8c1b-a97142fef101"",""deployment"":""f91d0c14-87f0-48db-bc8f-bff42779f1b6"",""replica"":""17ea11fb-deea-4f32-b015-b4cba5f6c048""}",2026-03-13T17:57:27.071226582Z
"2026-03-13T17:57:28  INFO      httpx  HTTP Request: GET https://data-api.polymarket.com/positions?user=0x7aba1f81034d418a4ded1613626ca7573fd85153&redeemable=true ""HTTP/1.1 200 OK""",info,"{""level"":""info""}","{""project"":""9de30c9d-0a12-4d2c-817b-42f4979e026f"",""environment"":""96fedd1b-ef8e-4ab2-bee0-bbdfe9327e88"",""service"":""b8a4b737-5458-4c87-8c1b-a97142fef101"",""deployment"":""f91d0c14-87f0-48db-bc8f-bff42779f1b6"",""replica"":""17ea11fb-deea-4f32-b015-b4cba5f6c048""}",2026-03-13T17:57:28.495420039Z
2026-03-13T17:57:28  INFO      polymarket_client  Unclaimed positions: $0.00 (none found),info,"{""level"":""info""}","{""project"":""9de30c9d-0a12-4d2c-817b-42f4979e026f"",""environment"":""96fedd1b-ef8e-4ab2-bee0-bbdfe9327e88"",""service"":""b8a4b737-5458-4c87-8c1b-a97142fef101"",""deployment"":""f91d0c14-87f0-48db-bc8f-bff42779f1b6"",""replica"":""17ea11fb-deea-4f32-b015-b4cba5f6c048""}",2026-03-13T17:57:28.495427320Z
"2026-03-13T17:57:28  INFO      httpx  HTTP Request: GET https://data-api.polymarket.com/positions?user=0x7aba1f81034d418a4ded1613626ca7573fd85153&limit=50 ""HTTP/1.1 200 OK""",info,"{""level"":""info""}","{""project"":""9de30c9d-0a12-4d2c-817b-42f4979e026f"",""environment"":""96fedd1b-ef8e-4ab2-bee0-bbdfe9327e88"",""service"":""b8a4b737-5458-4c87-8c1b-a97142fef101"",""deployment"":""f91d0c14-87f0-48db-bc8f-bff42779f1b6"",""replica"":""17ea11fb-deea-4f32-b015-b4cba5f6c048""}",2026-03-13T17:57:28.638234966Z
"2026-03-13T17:57:28  INFO      httpx  HTTP Request: GET https://clob.polymarket.com/balance-allowance?asset_type=COLLATERAL&signature_type=0 ""HTTP/2 200 OK""",info,"{""level"":""info""}","{""project"":""9de30c9d-0a12-4d2c-817b-42f4979e026f"",""environment"":""96fedd1b-ef8e-4ab2-bee0-bbdfe9327e88"",""service"":""b8a4b737-5458-4c87-8c1b-a97142fef101"",""deployment"":""f91d0c14-87f0-48db-bc8f-bff42779f1b6"",""replica"":""17ea11fb-deea-4f32-b015-b4cba5f6c048""}",2026-03-13T17:57:28.926476420Z
2026-03-13T17:57:28  INFO      polymarket_client  get_margin: raw_balance=24125321 parsed_balance=24.125321 parsed_available=None,info,"{""level"":""info""}","{""project"":""9de30c9d-0a12-4d2c-817b-42f4979e026f"",""environment"":""96fedd1b-ef8e-4ab2-bee0-bbdfe9327e88"",""service"":""b8a4b737-5458-4c87-8c1b-a97142fef101"",""deployment"":""f91d0c14-87f0-48db-bc8f-bff42779f1b6"",""replica"":""17ea11fb-deea-4f32-b015-b4cba5f6c048""}",2026-03-13T17:57:28.926484010Z
2026-03-13T17:57:28  INFO      polymarket_client  wallet_usdc: USDC.e=$24.1253 native=$0.0000 total=$24.1253,info,"{""level"":""info""}","{""project"":""9de30c9d-0a12-4d2c-817b-42f4979e026f"",""environment"":""96fedd1b-ef8e-4ab2-bee0-bbdfe9327e88"",""service"":""b8a4b737-5458-4c87-8c1b-a97142fef101"",""deployment"":""f91d0c14-87f0-48db-bc8f-bff42779f1b6"",""replica"":""17ea11fb-deea-4f32-b015-b4cba5f6c048""}",2026-03-13T17:57:29.138776436Z
"2026-03-13T17:57:29  INFO      signals  LATE_CONVICTION: rem=2.5m post=0.991 dist=-184.1 micro_boost=1.5 → score_req relaxed to 0.5, edge relaxed to 0.006",info,"{""level"":""info""}","{""project"":""9de30c9d-0a12-4d2c-817b-42f4979e026f"",""environment"":""96fedd1b-ef8e-4ab2-bee0-bbdfe9327e88"",""service"":""b8a4b737-5458-4c87-8c1b-a97142fef101"",""deployment"":""f91d0c14-87f0-48db-bc8f-bff42779f1b6"",""replica"":""17ea11fb-deea-4f32-b015-b4cba5f6c048""}",2026-03-13T17:57:29.504494399Z
2026-03-13T17:57:29  INFO      signals  gate_eval: dir=DOWN primary=CLEAR edge=0.0197 req_edge=0.003 score=7.10 req_score=1.2 minutes_rem=2.5,info,"{""level"":""info""}","{""project"":""9de30c9d-0a12-4d2c-817b-42f4979e026f"",""environment"":""96fedd1b-ef8e-4ab2-bee0-bbdfe9327e88"",""service"":""b8a4b737-5458-4c87-8c1b-a97142fef101"",""deployment"":""f91d0c14-87f0-48db-bc8f-bff42779f1b6"",""replica"":""17ea11fb-deea-4f32-b015-b4cba5f6c048""}",2026-03-13T17:57:29.504501165Z
2026-03-13T17:57:29  INFO      signals  signal: score=-7.10 dir=DOWN postUp=0.0085 edge=0.0197 regime=high monster=False gates=CLEAR,info,"{""level"":""info""}","{""project"":""9de30c9d-0a12-4d2c-817b-42f4979e026f"",""environment"":""96fedd1b-ef8e-4ab2-bee0-bbdfe9327e88"",""service"":""b8a4b737-5458-4c87-8c1b-a97142fef101"",""deployment"":""f91d0c14-87f0-48db-bc8f-bff42779f1b6"",""replica"":""17ea11fb-deea-4f32-b015-b4cba5f6c048""}",2026-03-13T17:57:29.504506279Z
"2026-03-13T17:57:29  INFO      httpx  HTTP Request: GET https://data-api.polymarket.com/positions?user=0x7aba1f81034d418a4ded1613626ca7573fd85153 ""HTTP/1.1 200 OK""",info,"{""level"":""info""}","{""project"":""9de30c9d-0a12-4d2c-817b-42f4979e026f"",""environment"":""96fedd1b-ef8e-4ab2-bee0-bbdfe9327e88"",""service"":""b8a4b737-5458-4c87-8c1b-a97142fef101"",""deployment"":""f91d0c14-87f0-48db-bc8f-bff42779f1b6"",""replica"":""17ea11fb-deea-4f32-b015-b4cba5f6c048""}",2026-03-13T17:57:29.580270959Z
Final: Up=0.0085 Down=0.9915,info,"{""level"":""info""}","{""project"":""9de30c9d-0a12-4d2c-817b-42f4979e026f"",""environment"":""96fedd1b-ef8e-4ab2-bee0-bbdfe9327e88"",""service"":""b8a4b737-5458-4c87-8c1b-a97142fef101"",""deployment"":""f91d0c14-87f0-48db-bc8f-bff42779f1b6"",""replica"":""17ea11fb-deea-4f32-b015-b4cba5f6c048""}",2026-03-13T17:57:29.630037470Z
2026-03-13T17:57:29  INFO      sizing  sizing: negative edge (-0.0315) — skipping position,info,"{""level"":""info""}","{""project"":""9de30c9d-0a12-4d2c-817b-42f4979e026f"",""environment"":""96fedd1b-ef8e-4ab2-bee0-bbdfe9327e88"",""service"":""b8a4b737-5458-4c87-8c1b-a97142fef101"",""deployment"":""f91d0c14-87f0-48db-bc8f-bff42779f1b6"",""replica"":""17ea11fb-deea-4f32-b015-b4cba5f6c048""}",2026-03-13T17:57:29.630043355Z
Edge: 0.0197 (Min Req: 0.001),info,"{""level"":""info""}","{""project"":""9de30c9d-0a12-4d2c-817b-42f4979e026f"",""environment"":""96fedd1b-ef8e-4ab2-bee0-bbdfe9327e88"",""service"":""b8a4b737-5458-4c87-8c1b-a97142fef101"",""deployment"":""f91d0c14-87f0-48db-bc8f-bff42779f1b6"",""replica"":""17ea11fb-deea-4f32-b015-b4cba5f6c048""}",2026-03-13T17:57:29.630048818Z
2026-03-13T17:57:29  INFO      sizing  LOW_BAL_FLOOR: forced $5.75 (bal=$24.13 edge=0.0197 post=0.991),info,"{""level"":""info""}","{""project"":""9de30c9d-0a12-4d2c-817b-42f4979e026f"",""environment"":""96fedd1b-ef8e-4ab2-bee0-bbdfe9327e88"",""service"":""b8a4b737-5458-4c87-8c1b-a97142fef101"",""deployment"":""f91d0c14-87f0-48db-bc8f-bff42779f1b6"",""replica"":""17ea11fb-deea-4f32-b015-b4cba5f6c048""}",2026-03-13T17:57:29.630049792Z
2026-03-13T17:57:29  INFO      engine  ,info,"{""level"":""info""}","{""project"":""9de30c9d-0a12-4d2c-817b-42f4979e026f"",""environment"":""96fedd1b-ef8e-4ab2-bee0-bbdfe9327e88"",""service"":""b8a4b737-5458-4c87-8c1b-a97142fef101"",""deployment"":""f91d0c14-87f0-48db-bc8f-bff42779f1b6"",""replica"":""17ea11fb-deea-4f32-b015-b4cba5f6c048""}",2026-03-13T17:57:29.630056269Z
SignedScore: -7.1 (-1.5) (Min Req: 1).,info,"{""level"":""info""}","{""project"":""9de30c9d-0a12-4d2c-817b-42f4979e026f"",""environment"":""96fedd1b-ef8e-4ab2-bee0-bbdfe9327e88"",""service"":""b8a4b737-5458-4c87-8c1b-a97142fef101"",""deployment"":""f91d0c14-87f0-48db-bc8f-bff42779f1b6"",""replica"":""17ea11fb-deea-4f32-b015-b4cba5f6c048""}",2026-03-13T17:57:29.630057245Z
=== BTC 15m Quant Engine ===,info,"{""level"":""info""}","{""project"":""9de30c9d-0a12-4d2c-817b-42f4979e026f"",""environment"":""96fedd1b-ef8e-4ab2-bee0-bbdfe9327e88"",""service"":""b8a4b737-5458-4c87-8c1b-a97142fef101"",""deployment"":""f91d0c14-87f0-48db-bc8f-bff42779f1b6"",""replica"":""17ea11fb-deea-4f32-b015-b4cba5f6c048""}",2026-03-13T17:57:29.630064236Z
